,tweet_id,text,rating_numerator,rating_denominator,type,Year,Month,Date,Day_of_Week,Time,Hour,dog_name
395,825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,puppo,2017,January,2017-01-29,Sunday,02:44:34,2,None
396,825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Unkown,2017,January,2017-01-28,Saturday,01:04:51,1,Sweet
397,825120256414846976,"RT @dog_rates: Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https:/…",12,10,puppo,2017,January,2017-01-27,Friday,23:16:13,23,Pablo
398,825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,puppo,2017,January,2017-01-27,Friday,17:04:02,17,Pablo
399,824796380199809024,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Unkown,2017,January,2017-01-27,Friday,01:49:15,1,Bailey
400,824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Unkown,2017,January,2017-01-27,Friday,00:24:48,0,Scooter
401,824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Unkown,2017,January,2017-01-26,Thursday,17:02:56,17,Wilson
402,824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,pupper,2017,January,2017-01-25,Wednesday,18:38:36,18,None
403,824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10,Unkown,2017,January,2017-01-25,Wednesday,16:45:05,16,Nala
404,824025158776213504,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",14,10,Unkown,2017,January,2017-01-24,Tuesday,22:44:42,22,None
405,823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Unkown,2017,January,2017-01-24,Tuesday,17:04:50,17,Cash
406,823719002937630720,RT @dog_rates: This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,12,10,Unkown,2017,January,2017-01-24,Tuesday,02:28:08,2,Balto
407,823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Unkown,2017,January,2017-01-24,Tuesday,01:08:40,1,Winston
408,823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Unkown,2017,January,2017-01-23,Monday,17:20:14,17,Crawford
409,823333489516937216,@HistoryInPics 13/10,13,10,Unkown,2017,January,2017-01-23,Monday,00:56:15,0,None
410,823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Unkown,2017,January,2017-01-23,Monday,00:13:17,0,Wyatt
411,823269594223824897,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,Unkown,2017,January,2017-01-22,Sunday,20:42:21,20,None
412,822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Unkown,2017,January,2017-01-22,Sunday,01:12:59,1,Albus
413,822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,puppo,2017,January,2017-01-21,Saturday,18:26:02,18,None
414,822859134160621569,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Unkown,2017,January,2017-01-21,Saturday,17:31:20,17,Hobbes
415,822647212903690241,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Unkown,2017,January,2017-01-21,Saturday,03:29:14,3,Paisley
416,822610361945911296,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,Unkown,2017,January,2017-01-21,Saturday,01:02:48,1,None
417,822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Unkown,2017,January,2017-01-20,Friday,17:00:46,17,Paisley
418,822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,pupper,2017,January,2017-01-20,Friday,15:17:01,15,Gabe
419,822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,Unkown,2017,January,2017-01-20,Friday,00:50:15,0,None
420,822163064745328640,RT @dog_rates: This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https:…,11,10,Unkown,2017,January,2017-01-19,Thursday,19:25:24,19,Mattie
421,821886076407029760,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Unkown,2017,January,2017-01-19,Thursday,01:04:45,1,Jimison
422,821813639212650496,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Unkown,2017,January,2017-01-18,Wednesday,20:16:54,20,Hercules
423,821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,doggo,2017,January,2017-01-18,Wednesday,17:07:18,17,Duchess
424,821522889702862852,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Unkown,2017,January,2017-01-18,Wednesday,01:01:34,1,Harlso
425,821421320206483457,RT @dog_rates: This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co…,12,10,doggo,2017,January,2017-01-17,Tuesday,18:17:58,18,Sampson
426,821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,doggo,2017,January,2017-01-17,Tuesday,17:21:47,17,Sundance
427,821153421864615936,@imgur for a polar bear tho I'd say 13/10 is appropriate,13,10,Unkown,2017,January,2017-01-17,Tuesday,00:33:26,0,None
428,821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Unkown,2017,January,2017-01-17,Tuesday,00:18:04,0,Luca
429,821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,doggo,2017,January,2017-01-16,Monday,21:32:06,21,None
430,821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Unkown,2017,January,2017-01-16,Monday,17:20:45,17,Flash
431,820837357901512704,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…,12,10,Unkown,2017,January,2017-01-16,Monday,03:37:31,3,Finn
432,820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Unkown,2017,January,2017-01-15,Sunday,21:49:15,21,Sunny
433,820690176645140481,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,84,70,Unkown,2017,January,2017-01-15,Sunday,17:52:40,17,None
434,820494788566847489,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t…",14,10,Unkown,2017,January,2017-01-15,Sunday,04:56:16,4,None
435,820446719150292993,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Unkown,2017,January,2017-01-15,Sunday,01:45:15,1,Peaches
436,820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,Unkown,2017,January,2017-01-14,Saturday,17:00:24,17,None
437,820078625395449857,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12,10,Unkown,2017,January,2017-01-14,Saturday,01:22:35,1,None
438,820013781606658049,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://…",13,10,puppo,2017,January,2017-01-13,Friday,21:04:55,21,Oliver
439,819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,puppo,2017,January,2017-01-13,Friday,17:00:21,17,Oliver
440,819924195358416896,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,10,doggo,2017,January,2017-01-13,Friday,15:08:56,15,None
441,819711362133872643,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Unkown,2017,January,2017-01-13,Friday,01:03:12,1,Howie
442,819588359383371776,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Unkown,2017,January,2017-01-12,Thursday,16:54:26,16,Jazzy
443,819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Unkown,2017,January,2017-01-12,Thursday,00:55:47,0,Anna
444,819238181065359361,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",10,10,pupper,2017,January,2017-01-11,Wednesday,17:42:57,17,None
445,819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Unkown,2017,January,2017-01-11,Wednesday,17:01:16,17,Finn
446,819015337530290176,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Unkown,2017,January,2017-01-11,Wednesday,02:57:27,2,Bo
447,819015331746349057,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Unkown,2017,January,2017-01-11,Wednesday,02:57:26,2,Sunny
448,819006400881917954,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Unkown,2017,January,2017-01-11,Wednesday,02:21:57,2,Sunny
449,819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Unkown,2017,January,2017-01-11,Wednesday,02:15:36,2,Bo
450,818646164899774465,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,11,10,Unkown,2017,January,2017-01-10,Tuesday,02:30:30,2,Seamus
451,818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Unkown,2017,January,2017-01-10,Tuesday,01:15:10,1,Wafer
452,818614493328580609,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Unkown,2017,January,2017-01-10,Tuesday,00:24:38,0,Bear
453,818588835076603904,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,pupper,2017,January,2017-01-09,Monday,22:42:41,22,Chelsea
454,818536468981415936,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,10,Unkown,2017,January,2017-01-09,Monday,19:14:36,19,Tom
455,818307523543449600,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,13,10,Unkown,2017,January,2017-01-09,Monday,04:04:51,4,Moose
456,818259473185828864,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Unkown,2017,January,2017-01-09,Monday,00:53:55,0,Florence
457,818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Unkown,2017,January,2017-01-08,Sunday,17:20:31,17,Autumn
458,817908911860748288,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",12,10,Unkown,2017,January,2017-01-08,Sunday,01:40:55,1,None
459,817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Unkown,2017,January,2017-01-07,Saturday,20:18:46,20,Buddy
460,817777686764523521,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,doggo,2017,January,2017-01-07,Saturday,16:59:28,16,Dido
461,817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Unkown,2017,January,2017-01-07,Saturday,01:00:41,1,Eugene
462,817502432452313088,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,7,10,pupper,2017,January,2017-01-06,Friday,22:45:43,22,Herschel
463,817423860136083457,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,Unkown,2017,January,2017-01-06,Friday,17:33:29,17,Ken
464,817415592588222464,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Unkown,2017,January,2017-01-06,Friday,17:00:38,17,Strudel
465,817181837579653120,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,pupper,2017,January,2017-01-06,Friday,01:31:47,1,None
466,817171292965273600,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Unkown,2017,January,2017-01-06,Friday,00:49:53,0,Tebow
467,817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,Unkown,2017,January,2017-01-05,Thursday,21:29:55,21,None
468,817056546584727552,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,10,Unkown,2017,January,2017-01-05,Thursday,17:13:55,17,Chloe
469,816829038950027264,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,puppo,2017,January,2017-01-05,Thursday,02:09:53,2,Betty
470,816816676327063552,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,10,Unkown,2017,January,2017-01-05,Thursday,01:20:46,1,Timber
471,816697700272001025,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Unkown,2017,January,2017-01-04,Wednesday,17:27:59,17,Binky
472,816450570814898180,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13,10,Unkown,2017,January,2017-01-04,Wednesday,01:05:59,1,Moose
473,816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Unkown,2017,January,2017-01-03,Tuesday,17:33:39,17,Dudley
474,816091915477250048,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Unkown,2017,January,2017-01-03,Tuesday,01:20:49,1,Comet
475,816062466425819140,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",11,10,doggo,2017,January,2017-01-02,Monday,23:23:48,23,Jack
476,816014286006976512,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Unkown,2017,January,2017-01-02,Monday,20:12:21,20,Larry
477,815990720817401858,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,doggo,2017,January,2017-01-02,Monday,18:38:42,18,Jack
478,815966073409433600,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,pupper,2017,January,2017-01-02,Monday,17:00:46,17,None
479,815745968457060357,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,12,10,Unkown,2017,January,2017-01-02,Monday,02:26:09,2,Levi
480,815736392542261248,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Unkown,2017,January,2017-01-02,Monday,01:48:06,1,Akumi
481,815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Unkown,2017,January,2017-01-01,Sunday,19:22:38,19,Titan
482,815390420867969024,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13,10,Unkown,2017,January,2017-01-01,Sunday,02:53:20,2,None
483,814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,pupper,2016,December,2016-12-31,Saturday,00:08:17,0,Cooper
484,814638523311648768,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Unkown,2016,December,2016-12-30,Friday,01:05:33,1,Olivia
485,814578408554463233,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,9,10,Unkown,2016,December,2016-12-29,Thursday,21:06:41,21,Beau
486,814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Unkown,2016,December,2016-12-29,Thursday,17:54:58,17,Alf
487,814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Unkown,2016,December,2016-12-28,Wednesday,16:56:16,16,Oshie
488,813944609378369540,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Unkown,2016,December,2016-12-28,Wednesday,03:08:11,3,Bruce
489,813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,doggo,2016,December,2016-12-28,Wednesday,00:52:25,0,Chubbs
490,813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Unkown,2016,December,2016-12-27,Tuesday,18:24:12,18,Gary
491,813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Unkown,2016,December,2016-12-27,Tuesday,17:36:16,17,Sky
492,813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Unkown,2016,December,2016-12-26,Monday,03:00:30,3,Atlas
493,813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,doggo,2016,December,2016-12-26,Monday,02:00:11,2,None
494,813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,Unkown,2016,December,2016-12-26,Monday,01:00:05,1,None
495,813172488309972993,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,10,Unkown,2016,December,2016-12-26,Monday,00:00:03,0,Eleanor
496,813157409116065792,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12,10,Unkown,2016,December,2016-12-25,Sunday,23:00:08,23,Layla
497,813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,Unkown,2016,December,2016-12-25,Sunday,22:00:04,22,None
498,813130366689148928,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,12,10,Unkown,2016,December,2016-12-25,Sunday,21:12:41,21,None
499,813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,doggo,2016,December,2016-12-25,Sunday,21:00:18,21,None
500,813112105746448384,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,10,Unkown,2016,December,2016-12-25,Sunday,20:00:07,20,Toby
501,813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,doggo,2016,December,2016-12-25,Sunday,19:00:02,19,Rocky
502,813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Unkown,2016,December,2016-12-25,Sunday,18:00:17,18,Baron
503,813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Unkown,2016,December,2016-12-25,Sunday,17:00:08,17,Tyr
504,813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Unkown,2016,December,2016-12-25,Sunday,16:00:16,16,Bauer
505,812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Unkown,2016,December,2016-12-24,Saturday,22:04:54,22,Swagger
506,812747805718642688,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.c…",10,10,Unkown,2016,December,2016-12-24,Saturday,19:52:31,19,Sammy
507,812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Unkown,2016,December,2016-12-24,Saturday,17:18:34,17,Brandi
508,812503143955202048,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13,10,Unkown,2016,December,2016-12-24,Saturday,03:40:19,3,None
509,812466873996607488,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12,10,Unkown,2016,December,2016-12-24,Saturday,01:16:12,1,Mary
510,812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Unkown,2016,December,2016-12-23,Friday,19:00:19,19,Moe
511,811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Unkown,2016,December,2016-12-22,Thursday,17:23:53,17,Ted
512,811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Unkown,2016,December,2016-12-22,Thursday,01:24:33,1,Halo
513,811647686436880384,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,11,10,Unkown,2016,December,2016-12-21,Wednesday,19:01:02,19,None
514,811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Unkown,2016,December,2016-12-21,Wednesday,17:39:46,17,Augie
515,811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,pupper,2016,December,2016-12-21,Wednesday,01:44:13,1,Craig
516,810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24,7,Unkown,2016,December,2016-12-19,Monday,23:06:23,23,Sam
517,810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Unkown,2016,December,2016-12-19,Monday,17:14:23,17,Hunter
518,810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Unkown,2016,December,2016-12-19,Monday,01:26:42,1,Pavlov
519,810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Unkown,2016,December,2016-12-18,Sunday,00:43:57,0,Phil
520,810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Unkown,2016,December,2016-12-17,Saturday,22:43:27,22,Gus
521,809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,Unkown,2016,December,2016-12-17,Saturday,00:38:52,0,None
522,809808892968534016,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Unkown,2016,December,2016-12-16,Friday,17:14:20,17,Maximus
523,809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,Unkown,2016,December,2016-12-15,Thursday,17:23:04,17,None
524,809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Unkown,2016,December,2016-12-15,Thursday,02:14:29,2,Kyro
525,809084759137812480,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Unkown,2016,December,2016-12-14,Wednesday,17:16:53,17,Wallace
526,808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Unkown,2016,December,2016-12-14,Wednesday,00:57:20,0,Ito
527,808733504066486276,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,pupper,2016,December,2016-12-13,Tuesday,18:01:07,18,None
528,808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Unkown,2016,December,2016-12-13,Tuesday,02:39:32,2,Koda
